,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.2421823082394254,-0.5068113559145242,0.0700189000196051,0.1758211185776876,0.17973239262233082,-0.1624023055408669,0.30335644253621796,-0.5335317947020719,-0.029153322501130702,-0.00801657400960961,0.18076433766427233,-0.41443285726987544,0.13572335953349698,-0.1497519947412514,0.14669245564571592
1,-0.3850954042220961,-0.18661583527531028,0.04288884379218432,0.31045573220778583,0.016568704817502184,0.1308029139512263,0.046462527765485664,-0.6052725625098007,0.06618434527695392,-0.011741972872412437,-0.20466438151329833,-0.44256373562089335,0.18030669184695414,0.1177565801013704,0.005226584611104642
2,0.33122525384558427,-0.024802499756487465,-0.8438610133118625,-0.2774086855407529,0.10677203135109942,0.29931301569335744,0.05041334031806786,-0.023488345653809157,0.5181477480974174,-0.6483483898121523,0.07209744794316013,0.6076257228710588,-0.3029779859376223,-0.5105994861321863,-0.7702368764153448
3,0.2198886675108126,0.11988614593905285,0.1227272188404297,-0.47604614339459594,-0.012176979639131797,-0.26735893691467305,-0.08674230926113488,0.02822037149646961,-0.33310663197633866,-0.5613732156845039,0.10339438858897158,0.2518314956070225,0.2873442938059967,-0.09474375896128973,-0.08528566525562964
4,-0.5263152909339139,0.5091861320428671,0.019386732600510714,0.0069515912365315105,-0.13844150806262664,0.13848552597975822,0.40364199839774256,0.029006885885848963,-0.09336303415936598,0.35517977856238026,0.25191832269182884,-0.4373997707955412,0.15685915085240207,0.12308621690485079,-0.25302296715314776
5,-0.667596778295614,-0.1875503246557779,-0.675079169386455,0.6223383624344812,-0.656803117196023,0.6548639576403573,-0.6173932368329816,0.5090750859721546,-0.026841054325768866,0.9606258568734791,-0.0022459886572440205,0.22391811090909727,-0.04477404236122054,0.0007008247925560755,0.02410723634996562
6,-0.4120992302640324,0.28607636246441887,0.21509943153464015,-0.2798935422880681,-0.13162490972595084,0.06541047345837282,-0.1407891589716716,0.16166978830309567,-0.4320048173466865,-0.12390447939942364,-0.29565247112488113,0.3843722998274343,0.10876741074691568,-0.2642919128804555,-0.11095445214170759
7,-0.29091857556449935,0.18131799587707229,-0.20665146743581334,0.054934187918767224,0.1287092483568032,-0.205649440426825,-0.018232182970837493,0.1958432157001529,-0.5505764737750009,0.513100761003882,0.16535480718771978,0.1646362721172241,0.5048775586312902,0.16620873402923395,0.24909800005214747
8,0.42941598159578875,-0.482512484985349,0.24230657211723397,0.087735341995012,-0.424474957103855,-0.09496822028959043,-0.04616533542111543,0.8165294505460661,-0.2679028014800422,0.017835238643807528,-0.08586230365337655,-0.10999565873337967,0.004598931354475308,-0.32941272079506045,0.320892159651247
9,0.292283658535513,0.03342014805707817,0.09462338095075626,0.32023619739598735,0.46077577576365647,0.48971006567807795,-0.14440336655519365,0.5187632217451851,-0.2706070439809062,0.3004999508468181,0.11948520375545338,0.6628637258919603,0.5286623391757638,-0.5145769792535619,0.16160122231173668
10,-0.11160527848529131,0.7433142168217399,-0.16844182623077097,-0.4299550921260842,0.011022275814386216,-0.23780786526898057,0.1533785791821737,0.21383980153424614,0.17996813126371256,-0.09201551852976363,-0.11122997934449727,-0.30863471743126364,0.11137933335602927,-0.507165210041359,-0.13551536529049585
11,0.051613883491782586,0.3765416557234948,0.08249500342086792,-0.19840756480496888,-0.21823643283661148,-0.23313891784269694,0.023669575635122665,-0.32057753867060873,-0.17802597906920398,-0.24705714394571426,0.21751579763250392,0.05120798708731183,0.02837382288600132,-0.31427404442645096,0.31560367089457914
12,1.006988434985597,-0.1150488062762672,0.12936100688925325,0.15833008202317947,-0.303764517227354,-0.02195087131292881,-0.5080429053696258,0.42586371151397817,-0.4854849899138575,-0.20682851699903554,-0.24887888016204474,0.48265118762482817,0.4078465566929574,-0.054149379726478195,0.19054397279904886
13,0.37183277448850394,-0.49916938258289567,0.1588408987584241,0.07753320097652035,0.052034392063676806,-0.20731850096459778,-0.1779578076813454,0.9375043306071258,-0.014877729326895836,-0.28851360711856805,0.43345755183696544,0.383106635835692,0.4499419973038439,-0.010563906911393164,-0.030780599544126232
14,-0.17064168510377567,0.334208192656468,-0.34601208893714014,0.1968156714398825,-0.07600135346368028,-0.10507157839139684,0.00940105874065112,0.2108499023332084,-0.10259660629917249,0.015363578912812871,0.44610365491595905,-0.26896465130829755,-0.11012959264505216,0.40267671713074876,-0.30540109697479056
15,-0.7677644914528824,-0.377463807761642,-0.02948219172787722,0.15306461460387155,-0.18649214722864985,-0.14464666210321123,0.0852509115820758,-0.3928528848980869,0.12657602751414584,-0.10820917485947709,-0.4604985529665848,0.21446950742216303,0.012292469957040291,-0.7390434350614269,0.22961674131019194
16,-0.33317315574468304,-0.13265135193702418,-0.2479902251181463,-0.2843259551861261,0.3377745231305512,-0.059399367345310775,0.21026587769870617,0.5055154038380225,-0.21554010823369402,0.0008835941925021485,-0.07170957239961204,0.3112258183611811,0.040746734877147896,-0.6016566870889959,-0.9057762366172204
17,-0.10339705861531857,0.09131738964503058,-0.5220143908026824,-0.5254208144127324,-0.29832941259769097,0.08386672907633665,-0.3767767375574473,-0.1286594017825029,-0.2293273708845388,0.08173656213252015,-0.7823929532585249,0.9549613308847487,-0.15779177677778927,-0.5173324776673776,0.4466757756643291
18,-0.3602569119012151,-0.2230086555499402,-0.08514781321426704,-0.4174580423853935,-0.33923677397173463,0.11789213716909883,-0.3012421146082323,0.6136984054168595,0.6023134687403083,0.17645111072102396,-0.07688567327777587,0.6472959999627247,-0.276323387308984,0.4175426117211799,-0.4250911845864381
19,-0.33563586792626504,-0.37554002936654823,-0.44955318143831596,-0.06037559409977461,-0.04952890506416454,0.27049159628174185,-0.6623796953037686,0.7148331915710037,-0.0340716105127601,-0.9024717314155158,-0.18920380419526853,0.5779355565051097,-0.42767861513191907,0.006944328816650402,0.5544108980513591
20,0.749812001420152,0.07097159864571731,-0.09468385308518625,0.7416670737463577,-0.0008783154437570227,0.4308706869888786,0.40212768116053593,-0.17090957606999327,-0.3001912743274309,0.16984319692551533,0.11638735985214071,0.637896051194798,0.12104523040371648,0.02616013199680321,-0.07020080366951705
21,0.19150098498886495,0.5114667756871817,-0.23809042649547552,-0.20653116320986817,-0.12070452082179918,-0.42676324667978077,-0.024841970979972847,-0.3083419229372988,-0.240728139090904,-0.2067906892181377,0.30874570003768675,-0.33022415167949215,0.08082539900184814,0.2472327254677854,0.020262271183593583
22,0.26142559377069857,-0.34571486565973725,0.23161414404081065,-0.3397741846536635,-0.06686946543795921,-0.032185394892160005,-0.11360162476374852,0.3463451235108048,-0.34496486650592373,-0.21287197529013183,-0.4396276600779478,0.021097681724063167,-0.19414033628048843,-0.4428866107497187,0.16908165558603505
23,-0.25265087767365774,0.2538937993641356,0.27893296568930587,-0.17835590546577296,0.6779221918959285,0.09231505274933806,-0.437673997882156,-0.05797009652769314,-0.017544662823468705,0.00036653539660540593,-0.015444681088230806,0.16243462015206409,0.4197567016694593,-0.24215872445001152,-0.1878713836071618
24,0.253113895226708,-0.08468882814829173,0.14980002793320876,0.052219594123544585,-0.5319463486372085,0.11208915706857125,-0.2546156183211665,0.41838783414972364,-0.07452953367313096,0.007962431982489117,0.17923877795303064,0.009605503600928874,0.37255984804191294,0.39624204117158585,-0.45567272494575833
25,0.5589831007379384,0.04644911221755514,0.0783762243015734,0.235497829098179,-0.023095803003185332,-0.5694432927996063,0.14933257200981268,-0.1103815633447475,0.3091588861490173,0.1319129376181412,0.35304425389926614,0.2479059144124348,0.36462078102096473,-0.30352819541819925,-0.3250955291170513
26,0.07719819006797018,-0.06312660174448895,0.33229799939285826,-0.28647171359120166,0.025922183327191827,0.7210595737475615,0.3084707074781103,0.031351236050997724,0.44139177631637583,0.15052106714461871,0.17902022105445922,-0.5033932136536371,0.09326612190290695,0.6928140322208565,-0.032991260012021476
27,0.04069132462027567,0.043323765500739984,-0.15928209682924857,0.04536264251300352,-0.030225686632712388,-0.02126875926210836,0.11068706951639026,-0.3382023771987204,-0.0811088530135031,-0.13783993424263286,0.23824096755648827,-0.20002049685535997,0.12532343270797155,0.24040093246775895,0.018536820506021987
28,0.12511892415550552,0.07571895750382168,-0.29154550766300985,0.10879236454055402,0.5425420827584689,0.6790444955048055,0.13172042679722976,-0.26994135712644246,-0.4256761550921062,-0.4814140818998885,-0.17164545722546656,-0.0006232871813219576,0.23184545167046577,0.037017475395869505,-0.4530785493886382
29,0.054347367498561956,0.3072410481226833,0.1775538556603882,-0.07304052291702841,0.0361620353577852,-0.008327229302659453,-0.30364258452339565,0.1389430934605951,-0.10962395690889937,-0.13127285703163613,-0.13354350785380115,-0.246681883430882,-0.1642236377151472,-0.3052138053468981,0.10426116216276023
30,0.14402091824501284,0.18752051691197066,0.18513165427935843,-0.1872766380201595,-0.4153977149395026,-0.035087347859132416,0.10973267453648591,-0.5363820642736608,-0.002650647874876833,0.24877029599436687,0.08840737270052869,-0.11497812456275443,0.1864274197089879,0.3711511117506663,-0.06733089331489106
31,-0.03353439794065958,-0.0685639038711352,0.24999972808889898,-0.16624287654430156,-0.19461338798764263,0.2469815406443911,-0.24618964872615526,-0.197165521132044,0.31357106951896563,-0.31448745315052185,-0.5441084912133766,0.16971551380872082,-0.4818617259574326,-0.4819571440677714,0.5499689185419038
32,-0.15107437296955753,-0.06137036724291019,-0.4741315774172376,-0.20583544539966173,-0.42790993738237376,0.18120379192127933,-0.24439671050882378,0.07403698403468113,0.10505526176067748,-0.5828687525727461,-0.2468776313064211,0.28877323719844183,-0.3572717191878903,-0.15722350125441845,-0.563020308514761
33,0.044749057351987406,0.5155464264535181,-0.1471326746617247,0.05895904373806083,0.3175598597578903,0.18797357402743678,0.03500294265913685,0.30764937990850605,0.12695053152847485,0.5095937148786567,-0.01284523919294308,-0.2913701878678677,0.0002690884406278595,0.04756416656996144,-0.1136350175577602
34,-0.5638749076057089,0.4129798886105256,-0.04662562416017621,0.4677655645489926,0.2081883548798673,0.17018816381531063,0.09574169947100476,0.3024139957809724,-0.12866670994193355,0.5209404592841254,0.1436897757387874,-0.8369633423011411,-0.5294326550293291,0.12978903817708773,-0.23979452739212662
35,0.2675261451851412,-0.14012461972581444,-0.18217596637898623,0.1613456030224747,0.10006719597411196,0.09936522330431383,0.37410823751568584,0.5994142562139962,-0.09712868642845075,0.38365604889653915,-0.42896553724654457,0.5051350337626054,-0.2764607282786265,-0.30602482246213547,-0.12150726733912337
36,-0.13360005285738946,0.31184359398784295,0.0007633159067840271,0.4705626500755147,0.3992016732149485,0.8679594349002967,-0.13180598130100363,0.6624613121899743,0.0328099702942069,0.2900277024858773,-0.33912555227733604,-0.0038995252943716465,0.0390920089636626,-0.7956744357088276,0.7852943009607091
37,-0.1376064946210082,-0.12868982298276005,-0.19353106752689325,0.2330291717679071,0.6440745844322153,0.08621554055705778,0.38848234908713286,-0.2700481600075637,-0.7360321872300943,-0.06979050563657128,-0.09313078456079588,-0.28274138547596506,-0.2237122126358855,0.44274357524348235,-0.39946602153269123
38,-0.031545195167007295,-0.08291178880202174,-0.5285136982055049,-0.33642406172763256,-0.02347910613558232,0.6732157316587896,0.06786100132939427,-0.02442339358515283,0.06488684485804463,0.36291167359970294,0.3017456426629432,-0.2084004121107142,-0.3693226919487966,-0.7890459820889485,0.21167665673701572
39,-0.11245849053683077,-0.17356157295503502,-0.5089758663378047,0.815156089612741,-0.05266432497976727,0.5846002896637413,0.6150859770149419,0.2794360509688697,-0.4929079679846145,-0.10311642114894579,-0.5685260107456898,0.33420926580783616,0.023559316204863585,0.39214820673056455,0.08592700504065806
