,0
233,0.09840364405371368
234,-0.51927499490456
235,0.036794969340622284
236,0.24084966434959398
237,0.24270527712578258
238,0.05200245859902385
239,-0.6298304323472873
240,0.05587774930679302
241,0.39005489982552405
242,-1.1176638993330907
243,-0.3309552308187834
244,-0.1848441867573338
245,0.2344257495130049
246,-1.3888928347952398
247,-0.06273409271373512
248,-0.4771319007283086
249,-0.11958714063706284
250,0.5135239488663631
251,-0.5794496530880765
252,-0.08186793995939977
253,-0.9087661720227139
254,-0.2654576125157603
255,0.12526054890879554
256,0.2722012956178362
257,0.18497919279891792
258,-0.6229566115816488
259,-0.9695263215209629
260,-0.8440405283751835
261,0.1951395438098063
262,-1.2438707694270839
263,-0.6102789742868592
264,0.28379662697393815
265,-0.6598602002084711
266,-0.7121730167139688
267,0.18603252935601416
268,0.3914480683398919
269,0.12420654854584577
270,-0.3375392212415287
271,0.5086720711714061
272,0.045912342311559926
273,-0.14861804559710107
274,0.1846579028057479
275,0.11669174231881743
276,0.023178868396524457
277,-0.2651661484921281
278,-0.04862856120203731
279,-0.6473844291603849
280,-0.3254281296499379
281,0.2405256382082039
282,0.2992175752578508
283,-0.31330017861429416
284,0.5114966064769895
285,-0.13728280794418965
286,0.043789474271058046
287,-0.029257331941475007
288,-0.3978443855217372
289,-0.3424415787777591
290,-0.036138423933768926
291,0.04859847152958758
292,0.1168793346497862
293,-0.43370813013202897
294,-0.2291145749057559
295,0.1664810675737898
296,0.22307954470348434
297,0.2763415438385194
298,-0.5851055152336798
299,0.04932729768446274
300,-0.10391471296089325
301,0.6683264313730597
302,0.11274454048498957
303,-0.06404346265973167
304,0.024773188345488348
305,0.3726082693761293
306,0.031418953036111315
307,-0.31635952923412414
308,-0.4459721644753352
309,0.04040249419736172
310,0.15590644672195936
311,-0.29738761481013004
312,0.6324480899487166
313,-1.043203229184355
314,0.5214085910041281
315,0.7028022476434755
316,0.5619367574210582
317,0.7329438366518403
318,-0.35898314902075357
319,0.39574531953359027
320,-0.41035760901026536
321,-0.40854091379264307
322,-0.6487715811390513
323,-0.5120498107536187
324,-0.5483290803417038
325,-0.16375862866609156
326,-0.06065063160454824
327,-0.09702436900782067
328,-0.34855508161469956
329,-0.456282931982227
330,-0.0771170577341376
331,-0.08508597944718317
332,-0.009654081755288639
333,-0.33542741765163786
334,-0.777998525452266
335,-0.7700528903384709
336,-0.05945991056059446
337,-0.6354987281217438
338,-0.4023550014433465
339,-0.285666965280481
340,-0.46880621099835545
341,-0.6696739248759384
342,-0.3392459400931125
343,0.14128957705926712
344,-0.0974642554248489
345,-0.06684566102892542
346,-0.009433546290690736
347,-0.3446876655835069
348,-0.47325930361062973
349,-0.3677692114258863
350,-0.42150673187195886
351,-1.1999565363819413
352,-0.9615949869828355
353,0.02328368051970441
354,-0.5756069274404203
355,-0.1627687178761238
356,0.5200402915313049
357,-0.679419204220841
358,0.06577764050594044
359,-0.26844855874410867
360,0.026920008221388774
361,-0.6157497970703519
362,-0.7068788408473372
363,-0.5244899248960024
364,-0.3241547107608441
365,-0.21524311778518546
366,0.006790994470723869
367,-1.4636518691717375
368,-0.7955195870274968
369,-0.7742633756509023
370,-0.4159418321439002
371,-0.03635131436653514
372,-0.6111121861903275
373,-1.5157318319477016
374,-1.4567333760277352
375,-0.6254314979640239
376,-1.056903367726765
377,0.011130551528613811
378,-0.37946967191164355
379,-0.16967093465904812
380,-0.2697434235556301
381,-0.11777348882489436
382,-1.059094614457415
383,-0.780162608271722
384,0.043398201922003984
385,-0.638656805461392
386,-0.2592340660735564
387,-0.9213326187562129
388,-0.2713701458736982
389,-0.3840550839894166
390,-0.9044377138311587
391,0.04138838725348037
392,-0.12367565260605831
393,-0.09207738258556433
394,-0.7655270111036776
395,-0.8832594782812285
396,-0.5444177729575195
397,-0.9739441909338172
398,-0.029739317182827185
399,-0.886230090771913
400,-0.5814951960596407
401,-0.3060907752162697
402,-0.2808139587710778
403,-0.03826724227485857
404,-0.16846994851230415
405,-0.9043293463292695
406,-1.0716049680606943
407,0.8355349466190328
408,-0.4847567434457567
409,-0.8421276825682542
410,-0.5904586224632896
411,-1.013426287525364
412,-0.7500213132246966
413,-0.0013109343327811218
414,-0.5094941777464055
415,-0.11635200320644568
416,-0.3712419200758802
417,0.03034802549875794
418,0.12525011925357296
419,0.013899913492757227
420,0.039513658893274704
421,-0.7102809162825853
422,0.27385985432294896
423,-1.675143348619168
424,0.15817780479734259
425,-0.4626156200269036
426,0.6868034102963951
427,-0.07652878151747751
428,0.30785122401276366
429,0.41518875936901567
430,0.17806583320449282
431,0.39561563177740894
432,0.09547874582596222
433,0.2570775370757961
434,0.2173174893931928
435,0.033586108506885225
436,-1.3672088974361343
437,-1.4789212750664489
438,-1.2810264923457437
439,-1.4191834822190628
440,-0.7501125120023566
441,-1.0280467976432937
442,0.24642085959127696
443,-0.595752721681372
444,0.1702586898878184
445,-0.5234309058476986
446,-0.04759309201953295
447,-0.034910706987095225
448,-0.6410940340407734
449,-0.8410032766901094
450,-0.3451847263390489
451,-0.8793142673041306
452,-1.0410640953531183
453,-0.31725987520061744
454,-0.1655306773406483
455,-1.1318751990177676
456,-1.3972551191415525
457,-0.104645111112879
458,0.24432338052283425
459,-0.320241117919163
460,0.016614289960238462
461,0.09720514759419324
462,0.1064130265795078
463,-0.07707303211753158
464,-0.04262802061889007
465,-0.07308581496192162
466,0.24607353147985436
467,-0.14457099738622523
468,0.05909976717179836
469,0.1083041375217384
470,0.1672658237058683
471,-0.4531292364206895
472,-0.3128838377363471
473,0.6544172737192698
474,-0.01777856622725401
475,-0.36567322213151243
476,-0.2626392034124296
477,0.4933058373971983
478,0.4028145570363868
479,0.5925175700667603
480,0.18683144977917845
481,0.38384768454845714
482,0.7174775614977381
483,0.46153762855511227
484,0.11150099726202882
485,0.302896702082522
486,0.45774695672148547
487,0.4556355917916751
488,0.48609972450219924
489,0.46779770397069753
490,0.18321529481608229
491,0.23803562319412844
492,0.43086163725914967
493,0.3896087843324417
494,0.05320444677415122
495,0.367110820301261
496,0.2577776296448776
497,0.35533369553628796
498,0.41069857647693175
499,0.12705139768054297
500,-0.039161593496831244
501,0.042753381794193746
502,0.09882562419192567
503,0.26587723480496395
504,0.4119809287182964
505,0.21330923034272606
506,0.2797408573579103
507,0.01582557272819793
508,0.2910603459735272
509,0.38299668682950255
510,0.5085826521349561
511,0.4094294930335386
512,0.6259086934980292
513,0.2960279698700054
514,0.6739543267503396
515,0.3976829291965523
516,0.06761024713808382
517,0.284054442412853
518,0.5912502648476348
519,0.4135925928830369
520,0.2362949532743297
521,0.2747503454691083
522,0.3073094419350995
523,0.5849784607589202
524,0.17677360704741438
525,0.14284989695236505
526,0.483274649554285
527,0.5029266577333438
528,0.29869413386713056
529,0.3659313528667426
530,0.2678047672766804
531,-0.13645258340195848
532,-0.1371138157112547
533,-0.27649634852136995
534,-0.4556085788439901
535,-0.0730584102205059
536,0.1039957969110381
537,-0.1232821609479379
538,-0.8782648950259343
539,-0.8355783225403138
540,-0.5229676485580335
541,-1.0676078922917793
542,0.1539052697861635
543,-0.2080425076508639
544,-1.1960302196061123
545,-0.6749369279689167
546,-0.1897159702504
547,-1.0621069596017352
548,0.22554170020646705
549,-0.26609767718362237
550,-0.9786649003655336
551,-0.6182228117436577
552,-0.14624610897554724
553,-0.4859309138368035
554,-1.394165091327628
555,-0.7771519668897761
556,-0.2337176561789834
557,-0.11531896690954103
558,-0.3659895783413708
559,-0.8502929218173924
560,-0.33340617797072686
561,-0.43341680761764617
562,-0.6251999034101376
563,-1.227656687720588
564,-0.660250396246398
565,-0.019966705900957907
566,-0.6673791276242437
567,0.08900463261611183
568,-0.6318560262107928
569,-0.2405603793572264
570,-0.905136608244798
571,-0.41648693565117006
572,-0.19382797604855612
573,-0.8355746667780141
574,-0.9681119681109913
575,-0.30848083532170817
576,-0.8818888453772387
577,-0.3934784775079142
578,-0.6919527375828325
579,0.06196476080433342
580,-0.2812810381179893
581,0.12388769451816331
582,-0.2503330925282508
583,0.1159681622210353
584,-0.811706068081083
585,-0.9146673701456144
586,0.010203890958264341
587,0.26662900028043623
588,0.37054647761257226
589,-1.2025896713423783
590,-0.017025287842175975
591,-0.3615862396937142
592,-0.0500467199801032
593,-0.4251902370554978
594,-0.4573449666972744
595,-0.20339153410010874
596,-0.2920112685194625
597,-0.8889739386073016
598,0.0
599,-0.6202248516011747
600,0.1751868879801536
601,0.01830939060425404
602,0.7503700169740569
603,0.456295881503588
604,-0.19568301157700985
605,0.4317295990361828
606,0.26390610688851635
607,0.3193823438468805
608,-0.017618053686913358
609,0.0920283942893638
610,0.43450259695555826
611,0.42287516378725665
612,0.5837361041799587
613,0.2241679029808239
614,0.2945260414305562
615,-0.17474000792704472
616,0.19655567393624337
617,0.058498201325564436
618,-0.3832747841246945
619,-0.44122107263363386
620,-0.4353236096751901
621,-0.1581112758086579
622,-0.6991750915116468
623,-0.17003339573123138
624,-0.015346526953998445
625,-0.3561912209966192
626,-0.24427649749991975
627,0.02478860500201072
628,-0.24506463594258393
629,-0.11014355444327875
630,0.028713581753941057
631,0.16670088301549763
632,0.45510843766592324
633,0.016490255216487854
634,-0.7203481162932927
635,-0.08142820062816637
636,-0.5173311898724807
637,-0.0027492975106440526
638,0.18607314600071592
639,-0.46972185620034695
640,0.46719424385022557
641,-0.03440075583239504
642,-0.1345416322126653
643,0.0645325942081365
644,0.14429342079760524
645,0.4155390567930384
646,0.4440821703801136
647,0.4179967847308603
648,-0.09727116325621747
649,-0.05326236107213969
650,0.5010498001899463
651,0.21040388673401633
652,0.3298835018675793
653,0.368841712319635
654,0.07900583427042115
655,0.34635096064108056
656,0.6918109620661879
657,-0.11629365695341477
658,0.6303151555921217
659,0.1635551958628476
660,0.40566347311356044
661,-0.007162495557056475
662,0.2936258931279235
663,-0.20145279951619968
664,-0.5726764159062805
665,-0.7363654199564725
666,-0.904928323097349
667,-0.5005585608575303
668,-1.1855796607092104
669,-0.34059347633721204
670,0.01190198233562837
671,-0.7702854611156579
672,-0.029751358791375932
673,-0.2792146958510281
674,-0.20030202875735842
675,-0.24106138837087504
676,-0.41279285994780496
677,-0.7889856657013485
678,-0.2661635627365688
679,-0.8831732630112009
680,-0.8104804022970843
681,-0.62449486648364
682,-0.9778529716526262
683,0.2063480382703308
684,-0.3124462491676978
685,0.04503560232239146
686,-1.1942149626002112
687,-1.2402125132534945
688,-0.6279738044693096
689,-0.12548484594524797
690,-0.0052400973298010935
691,-0.010923529998483585
692,0.03048042150999125
693,0.3564359367371178
694,-0.1871633433922214
695,-0.23473992432525104
696,0.007971839289700848
697,-0.017582230004200824
698,0.02217037976172849
699,-0.7315808070829007
700,0.21601433984641222
701,-0.5319212524690445
702,0.05262926921818575
703,-0.3697547123746103
704,0.3769291746028432
705,-0.7802219516574933
706,0.25172865103422454
707,-0.2693376885399444
708,0.33210554623429867
709,0.12375831821313184
710,0.0
711,-0.2849568252604759
712,-0.14508404612196563
713,-0.19891840222525137
714,-0.2841197190867967
715,-0.49780256033727666
716,-0.6205364442802103
717,0.1483030780981202
718,-0.8871652175109654
719,-0.63056644075792
720,-0.2125964980332698
721,-0.5962077014795736
722,-0.35004341841260744
723,-0.3190562906930279
724,-0.700278197591234
725,-0.6051263344414898
726,0.009140285372131993
727,-0.560751621261717
728,-0.01735698506622105
729,0.12347851265251927
730,-0.32284995975480146
731,0.1320952457974121
732,-0.01034978672673856
733,-0.8147401268661796
734,0.20465689166839504
735,0.24595656311810737
736,-0.49218080602482794
737,-0.45537186557451625
738,-0.147747036535684
739,-0.16756636168043473
740,-0.14829123708384448
741,0.10370733701799628
742,-1.3530214161181455
743,-0.20452904655098683
744,0.4218759542022895
745,0.35954099015156993
746,-0.05175109775820211
747,-0.545317541825417
748,-0.2483109961662883
749,0.27697085625864737
750,-0.36337104222852123
751,-0.2361050039069782
752,0.1273228991808764
753,-0.33399349633068093
754,-0.2995784045409089
755,-0.5130512543177869
756,-0.1267329095007988
757,-1.5223213196084604
758,-1.28004672389849
759,-0.7633966463200781
760,-0.38188224496977685
761,-0.06567915859666629
762,-0.11128702104350899
763,-0.6220161538902589
764,-0.5900734736568064
765,0.02814616597562744
766,-0.7682424578408543
767,-0.37404248963567943
768,-0.8894135474859887
769,-0.19169636387980526
770,-0.7350622457527659
771,-0.21644495515834447
772,-0.738501732014103
773,-0.21941393713867557
774,-0.714423992313434
775,0.03956506146443859
776,-0.8488303920874113
777,0.0700949350858193
778,-0.7488529898165951
779,-0.446265764380834
780,-0.26865679737393583
781,-0.5135692638245546
782,-0.7543084908082782
783,-0.3639503966465702
784,-0.2718851406893357
785,-0.7096828583399383
786,0.09462288362439916
787,-0.30010438925454674
788,0.1726553643728836
789,-0.6830037713190983
790,-1.0884376921403345
791,0.08998384241269887
792,0.2469480810214032
793,0.014637937779963486
794,-1.1359172313376478
795,-0.4036328678186562
796,-0.38919472770065916
797,-0.7140004309844616
798,-0.2121041304442885
799,-0.5496507812421628
800,-0.6806549996583027
801,-0.6534460150064285
802,-0.6395696880949291
803,-0.3480643809619979
804,0.151585551942814
805,0.013234486369485043
806,-0.4858994611444587
807,-0.6000442617612792
808,-0.3986587181614667
809,-0.5439727961491777
810,0.2975232412791322
811,-0.31092410576151036
812,0.26261321000303384
813,0.0
814,-0.4817717896022867
815,-1.0094353294239697
816,-0.4875271441269163
817,-0.6845498400755411
818,-0.8901253585092749
819,-0.8660890140720695
820,-0.4900326644185574
821,-0.38742082655704296
822,-0.6572123919859766
823,-0.8230819910047315
824,-0.2959635115656475
825,-0.6637252668769541
826,-0.48609921773071124
827,-0.5847654033935383
828,-0.78593550964498
829,0.0
830,-0.8728940048498681
831,-0.9435036289283892
832,-0.2747747252014635
833,-1.0930046979569437
834,-0.006897799187161003
835,0.07540430924246112
836,0.16097608428756527
837,0.02509961410501104
838,0.238348585599453
839,-0.6256525887925533
840,-0.7153503769734159
841,-0.3689516144038727
842,-0.6807956919179883
843,0.013630104935926689
844,-0.1680961368322575
845,-0.5095766098140431
846,0.09041310207309534
847,-0.1232276434555995
848,-0.6598906827614949
849,0.5778505912258943
850,0.27698587542567193
851,0.0
852,0.021122975088867773
853,-0.37941514702496754
854,0.19840136465604857
855,0.2798197616140177
856,0.0
857,-0.9812511903904333
858,-0.32397918993890656
859,-0.7299595461720632
860,-0.29455446686637105
861,-1.0180417263382031
862,0.48904455799716967
863,-0.26651755115526615
864,-0.08325925409640268
865,-0.39636869304620204
866,0.6499813869090428
867,-0.23092656531084524
868,-0.707918058540632
869,-0.3317602554771086
870,-1.188275571267832
871,-0.19139975050392705
872,-0.557868434901775
873,-0.1971399326826887
874,-0.7081320971997297
875,-0.8121564481074772
876,-0.7177945190050243
877,-0.838049164185564
878,-0.28583459769062486
879,-0.5168210183364497
880,-0.5131764046096169
881,0.10531503526470865
882,-0.4127261969251443
883,-0.18050689907483855
884,-0.9160123395762856
885,-0.35383254372003525
886,0.004235785040337704
887,-0.15043853231112642
888,-0.017368190273363577
889,-1.3656458796166528
890,-0.5288059183878777
891,-0.7465587057304652
892,-0.7336760498665708
893,-1.1275725246506765
894,-0.37390576259796704
895,0.29791019358629306
896,-0.998767753556447
897,-0.35096473982036924
898,0.046752328711633775
899,0.20686629619245184
900,-1.1787255790144
901,0.009537744636683422
902,0.05154893459627982
903,0.1619268483257093
904,-0.23470668680042195
905,-0.1638428224990915
906,-0.27317680869396666
907,-0.45467999802602566
908,0.16469102762350618
909,-0.48985265470580613
910,-0.6217467060976413
911,-0.27712499216296815
912,0.7721463739325566
913,-0.38648281321990446
914,0.3600312363745245
915,-0.5732723596494029
916,-0.1961402396409154
917,-0.472005293497669
918,0.10587364826047492
919,-0.5133152145922402
920,0.2923609626719966
921,0.13180840428685664
922,0.45508011291848866
923,-0.05201073294258434
924,-0.19561294191912026
925,-0.6941444306320121
926,0.061987018822058294
927,-0.3681373661313081
928,-0.7717130583576607
929,-0.8330696700230474
930,-1.0826170548139946
931,-0.7558064915772152
932,-0.713634116192215
933,-0.8513818608564542
934,-0.08785461196005305
935,0.22009886300383752
936,-0.09490639780151569
937,-0.5329182889891878
938,0.09150081417912317
939,-1.1171745973204266
940,-0.1861465055444936
941,-0.1403394625854552
942,-0.09214653534748947
943,-0.5549339277814496
944,0.31616086044560693
945,-0.4249724935620057
946,-0.13465211765063448
947,-1.2041843657619122
948,-0.11964355655762356
949,-0.2113913834354257
950,-0.6186112671223984
951,-0.43976603260692626
952,-0.0038319245685348256
953,0.08276050079697121
954,-0.26462522406431427
955,0.19083170359325397
956,-0.6698455782913133
957,0.3936094937819237
958,0.12444277239086322
959,0.06475958978441919
960,-0.28976779286548526
961,-0.08150388155475893
962,0.6674014383066421
963,-0.0609805546748222
964,0.1618404975559759
965,0.477203689753621
966,-0.19844462145009092
967,0.17457794148077155
968,0.3092127485620464
969,0.03280842701310224
970,0.12873479728323858
971,-0.3764523478746037
972,-0.03562849315267545
973,-0.57365982223619
974,-0.3829398605975903
975,-1.5371643384619214
976,-0.8120600342293518
977,-0.9048825032725658
978,-0.0021167631832462314
979,-0.20191902935611405
980,-1.1041533514203115
981,-0.6274932661144631
982,-0.8421347750286475
983,-0.700680558086775
984,-0.6181066016308079
985,-0.7338823802486223
986,-0.6104671104195705
987,-1.1006841877053755
988,-0.5639572767875719
989,-0.6406542013759662
990,-1.0864252003113717
991,-0.4148686381191665
992,-0.009143267420430205
993,-0.6205372161321197
994,-0.06985460460755383
995,-0.897225620947628
996,-1.1102349393530206
997,-0.9469679711119751
998,-0.6837885227396991
999,-0.6273087527213824
1000,-1.013736705643824
1001,-1.010821259015613
1002,-0.8953311084271521
1003,-0.16390629327415793
1004,0.2656750141386062
1005,-0.40278815631112813
1006,0.4143322758883136
1007,-0.35108931993075304
1008,-0.18810112713440513
1009,-0.16085990571109912
1010,-0.23500945999107103
1011,-0.09982262214986952
1012,-1.0946978920081536
1013,-0.5207851439911018
1014,-0.4297712177403055
1015,-0.04983055944158284
1016,-0.31654413859531016
1017,-0.15446733887053607
1018,0.4555757288031582
1019,0.24844649770990057
1020,0.14598119553668054
1021,-0.18027015033335808
1022,-0.774645832037608
1023,0.047738566305287375
1024,-0.8685192270921194
1025,-0.3871419266703553
1026,-0.38651298573152826
1027,-0.32446917920839985
1028,-1.2360352438805193
1029,-1.1927446385036968
1030,-0.6925650427838111
1031,-0.5970043231074481
1032,-0.6433563998986559
1033,-1.033287176044299
1034,-0.4962769247802602
1035,-0.7884618794079495
1036,-1.354420049840892
1037,-0.4534592714413075
1038,0.4011436951249373
1039,-0.7900514035749748
1040,-0.30473535669306673
1041,-0.38896560045785095
1042,-0.19902628366619143
1043,-0.16268772888686076
1044,-0.13720163556779297
1045,-0.3701952384592985
1046,-0.7970141236177559
1047,-0.38720949027233287
1048,-0.8204381512257012
1049,0.11442780866415216
1050,-0.37440467867781196
1051,-1.1436307194329922
1052,-0.31001920411648903
1053,-1.125759664971806
1054,-0.406221230498167
1055,-0.22278102808875194
1056,-1.0624074755174409
1057,-0.11895624808673969
1058,-0.6722673536945216
1059,-0.3320745464676911
1060,-0.4397415817957326
1061,0.31122547223687175
1062,0.16231008550487733
1063,0.7072640053439048
1064,-0.1240093690499679
1065,-0.22370767111850706
1066,-0.1763617389237018
1067,0.06196710789187759
1068,-0.21976265787440263
1069,0.09144597071668281
1070,-0.6205460178245721
1071,-0.5180517495947353
1072,0.2419923434909511
1073,-0.4840436557917975
1074,-0.10501958516773928
1075,-0.8979671480360472
1076,-0.2935790328103391
1077,-0.595100788294809
1078,-1.0808843383742976
1079,0.32282461256942857
1080,-0.34145047864369465
1081,-0.5281379344013495
1082,-0.6431738237374726
1083,0.19009068520362904
1084,-0.19378723254119692
1085,-0.14138498426081456
1086,-1.53797022325842
1087,-1.2489449257267624
1088,-1.1249260171093522
1089,-0.8361992120129467
1090,-0.7193765984030875
1091,-1.003864134030461
1092,-0.326169138475089
1093,-1.112148390021167
1094,-0.6535617569506473
1095,-0.6614919828778051
1096,-0.10367101144309618
1097,0.057224091364321446
1098,0.049556712725427624
1099,-0.26149447355937794
1100,0.18152105138652533
1101,-0.11353776365787376
1102,-0.038002211161594045
1103,-0.3674930412542914
1104,-0.48059220402340896
1105,-0.46175416665394947
1106,-0.0026111462048581113
1107,-0.1786223979765669
1108,-0.11269371238747167
1109,-0.6400573066224746
1110,0.0612152769664091
1111,-0.5950014679065484
1112,-0.2723737411901095
1113,-0.25777340009395977
1114,-0.06217861960103315
1115,0.1227906207322433
1116,-0.45437466126237974
1117,-0.1552910523214991
1118,0.008622938461295054
1119,-0.3512237417952724
1120,0.14468750717568732
1121,0.8148857248155585
1122,0.10471009003273501
1123,0.12901543795973366
1124,0.32016554766557703
1125,-0.17900701538627722
1126,-0.45415115987797605
1127,-0.6005389226973273
1128,0.126844991322344
1129,0.35147374633392703
1130,0.7209691132247249
1131,-0.7833444672160077
1132,-0.5896486269233742
1133,-0.2570370286998408
1134,-0.3174184442266798
1135,-0.2307776240423373
1136,0.17897990092400454
1137,-0.12729181992430683
1138,-0.7454691637353854
1139,-1.1258285498407774
1140,-0.41699088759250047
1141,0.3760355495603787
1142,0.26663679636121784
1143,0.1734560586755165
1144,-0.5560246489318045
1145,-0.631129055583739
1146,0.0478967254390635
1147,-0.4712068725474913
1148,0.39266627316140196
1149,0.1585088295495915
1150,-1.0177603331389695
1151,-0.3746845776271104
1152,-0.10140604368054598
1153,-0.4065585915703452
1154,0.14390289009840163
1155,0.0
1156,-0.4469889174577324
1157,0.3545427706618713
1158,0.18798788923308268
1159,-0.02735205092347087
1160,-0.27559469007361165
1161,-1.5082089206880094
1162,-0.6491356735384151
1163,-1.0064937573071384
1164,-1.3410659211463765
1165,0.16791298999794196
1166,0.43378531532670095
1167,-0.05947888114602175
1168,0.5550234913495897
1169,-0.4788527222620394
1170,-0.18332235360474922
1171,0.05976218935915706
1172,-0.5473186769403696
1173,0.11693493424667362
1174,0.13505667009432715
1175,-0.057838014595923776
1176,-1.1389563825381268
1177,-0.9386004291228617
1178,-1.130691844041363
1179,-0.5996003234003228
1180,-0.856050572717458
1181,-1.0608233701952618
1182,-0.915158032405401
1183,-0.9278487455837848
1184,-1.0265509700304591
1185,-0.2143126043332897
1186,-0.1280849833856383
1187,-0.8134189443421599
1188,0.5222918233282531
1189,-0.3796628860117621
1190,0.29606378519177196
1191,0.15805896725779287
1192,0.38839088728125043
1193,0.557118459353016
1194,0.013649288464196671
1195,-0.11450475608426285
